journey_id,touchpoint_sequence,num_touchpoints,converted,revenue
8907,Organic Search;Social Media;Organic Search;Paid Search;Social Media;Email;Organic Search,7,1,28.8
8908,Paid Search,1,0,0.0
8909,Direct;Organic Search;Paid Search,3,0,0.0
8910,Paid Search;Social Media;Organic Search;Social Media;Social Media;Organic Search;Organic Search,7,1,9.55
8911,Organic Search;Email;Display;Email;Display,5,1,24.61
8912,Organic Search;Direct,2,0,0.0
8913,Organic Search,1,0,0.0
8914,Organic Search;Direct,2,1,44.29
8915,Display;Organic Search,2,0,0.0
8916,Paid Search;Paid Search;Email;Display,4,0,0.0
8917,Organic Search,1,0,0.0
8918,Direct,1,0,0.0
8919,Display;Direct;Display;Email;Social Media;Email;Email;Email;Paid Search;Organic Search;Social Media;Paid Search,12,0,0.0
8920,Direct;Direct,2,0,0.0
8921,Paid Search;Social Media;Email;Display;Social Media,5,0,0.0
8922,Paid Search;Email;Paid Search,3,0,0.0
8923,Direct,1,0,0.0
8924,Paid Search;Direct,2,0,0.0
8925,Organic Search;Email;Email;Social Media,4,0,0.0
8926,Direct,1,0,0.0
8927,Organic Search;Social Media,2,0,0.0
8928,Paid Search;Paid Search,2,0,0.0
8929,Social Media;Email;Email;Social Media;Email;Paid Search;Direct,7,0,0.0
8930,Display,1,0,0.0
8931,Organic Search,1,0,0.0
8932,Organic Search,1,0,0.0
8933,Direct;Direct;Display;Social Media;Direct;Social Media;Organic Search,7,0,0.0
8934,Paid Search,1,0,0.0
8935,Organic Search,1,0,0.0
8936,Organic Search;Social Media;Email;Email,4,0,0.0
8937,Social Media,1,0,0.0
8938,Direct;Organic Search;Email;Display;Email;Display;Email;Organic Search,8,1,39.84
8939,Direct;Email;Social Media;Paid Search;Direct,5,0,0.0
8940,Display;Paid Search,2,0,0.0
8941,Paid Search,1,1,31.56
8942,Social Media;Social Media;Paid Search,3,0,0.0
8943,Display;Display;Organic Search,3,0,0.0
8944,Display;Direct,2,0,0.0
8945,Social Media,1,0,0.0
8946,Organic Search;Direct,2,1,24.15
8947,Organic Search,1,0,0.0
8948,Organic Search;Email;Direct;Social Media,4,1,33.31
8949,Organic Search,1,0,0.0
8950,Display;Email;Email,3,0,0.0
8951,Organic Search;Social Media;Social Media;Direct,4,0,0.0
8952,Social Media;Display;Email;Direct,4,1,20.5
8953,Organic Search;Social Media;Organic Search,3,0,0.0
8954,Organic Search;Email;Email;Direct,4,0,0.0
8955,Display;Direct,2,1,6.85
8956,Organic Search;Paid Search;Paid Search;Email;Paid Search,5,0,0.0
8957,Organic Search,1,0,0.0
8958,Direct;Display;Email,3,1,13.41
8959,Direct;Email;Email;Social Media;Display;Paid Search;Organic Search,7,1,30.42
8960,Organic Search;Email;Email;Paid Search,4,1,21.67
8961,Email;Social Media;Direct;Paid Search,4,0,0.0
8962,Organic Search;Display;Display;Social Media,4,0,0.0
8963,Organic Search;Email;Paid Search;Display;Paid Search,5,0,0.0
8964,Organic Search,1,0,0.0
8965,Social Media,1,1,10.81
8966,Direct,1,0,0.0
8967,Direct,1,1,61.85
8968,Direct;Email;Social Media;Direct,4,0,0.0
8969,Social Media;Display;Direct;Email;Paid Search,5,0,0.0
8970,Organic Search;Organic Search;Display;Social Media;Email;Direct;Paid Search;Direct,8,1,81.91
8971,Paid Search;Display;Social Media;Organic Search;Paid Search,5,0,0.0
8972,Direct;Direct,2,0,0.0
8973,Paid Search,1,0,0.0
8974,Social Media;Paid Search,2,1,23.48
8975,Paid Search;Organic Search;Paid Search;Direct;Social Media;Social Media;Email;Paid Search,8,1,30.77
8976,Organic Search;Direct;Display;Social Media;Display;Paid Search;Email;Paid Search;Paid Search;Direct,10,0,0.0
8977,Direct,1,0,0.0
8978,Direct;Display;Organic Search;Social Media;Direct,5,0,0.0
8979,Paid Search,1,0,0.0
8980,Social Media;Paid Search;Social Media;Paid Search;Direct,5,0,0.0
8981,Social Media;Social Media,2,0,0.0
8982,Organic Search;Email;Direct,3,0,0.0
8983,Paid Search,1,0,0.0
8984,Organic Search;Organic Search;Display;Organic Search,4,0,0.0
8985,Direct;Email;Organic Search;Email;Organic Search,5,0,0.0
8986,Organic Search;Display;Organic Search,3,0,0.0
8987,Paid Search;Email,2,0,0.0
8988,Display;Paid Search;Display;Email;Paid Search;Email;Email,7,0,0.0
8989,Email;Email;Display;Organic Search;Email;Paid Search;Direct,7,1,33.65
8990,Organic Search;Direct,2,0,0.0
8991,Paid Search;Paid Search,2,0,0.0
8992,Email,1,0,0.0
8993,Paid Search;Email;Direct;Email,4,1,40.65
8994,Social Media;Display;Email;Paid Search,4,0,0.0
8995,Social Media,1,1,27.58
8996,Direct,1,0,0.0
8997,Social Media;Paid Search,2,0,0.0
8998,Paid Search,1,0,0.0
8999,Social Media,1,0,0.0
9000,Social Media,1,0,0.0
9001,Display,1,1,51.27
9002,Organic Search;Display;Email;Display;Organic Search,5,0,0.0
9003,Email;Display,2,0,0.0
9004,Email;Email;Organic Search;Organic Search,4,0,0.0
9005,Organic Search,1,0,0.0
9006,Social Media;Email;Paid Search;Email;Email;Direct,6,0,0.0
9007,Display;Paid Search;Direct;Display;Paid Search,5,0,0.0
9008,Display;Direct,2,0,0.0
9009,Organic Search,1,0,0.0
9010,Paid Search;Direct,2,0,0.0
9011,Paid Search;Display,2,0,0.0
9012,Direct;Social Media;Social Media;Paid Search;Email;Organic Search,6,1,93.46
9013,Social Media;Direct;Email;Organic Search;Display;Display;Social Media,7,1,18.93
9014,Direct;Display,2,0,0.0
9015,Organic Search;Paid Search,2,0,0.0
9016,Organic Search;Direct,2,0,0.0
9017,Direct,1,0,0.0
9018,Organic Search;Display;Paid Search,3,0,0.0
9019,Social Media;Email;Email;Display;Email;Display;Email;Paid Search;Paid Search,9,0,0.0
9020,Organic Search;Direct,2,0,0.0
9021,Email,1,0,0.0
9022,Paid Search,1,0,0.0
9023,Display;Social Media;Paid Search,3,0,0.0
9024,Direct;Display;Social Media;Paid Search;Social Media;Email,6,0,0.0
9025,Paid Search;Organic Search,2,0,0.0
9026,Organic Search;Display;Paid Search;Social Media;Paid Search;Social Media;Paid Search,7,0,0.0
9027,Direct;Display;Email;Social Media;Direct,5,0,0.0
9028,Paid Search;Email;Paid Search;Organic Search;Email,5,1,14.75
9029,Direct;Social Media;Paid Search,3,0,0.0
9030,Paid Search;Social Media;Paid Search,3,0,0.0
9031,Organic Search;Display;Display;Email;Display;Email;Paid Search;Organic Search,8,1,22.67
9032,Paid Search,1,0,0.0
9033,Paid Search,1,0,0.0
9034,Direct,1,1,22.78
9035,Paid Search,1,0,0.0
9036,Organic Search;Paid Search,2,0,0.0
9037,Organic Search;Paid Search,2,0,0.0
9038,Organic Search;Organic Search;Email;Organic Search,4,0,0.0
9039,Social Media;Direct,2,0,0.0
9040,Organic Search;Paid Search,2,0,0.0
9041,Paid Search;Email;Email;Direct,4,1,93.67
9042,Organic Search;Organic Search,2,0,0.0
9043,Paid Search,1,1,48.06
9044,Organic Search;Direct,2,0,0.0
9045,Paid Search;Social Media,2,0,0.0
9046,Paid Search,1,0,0.0
9047,Email,1,0,0.0
9048,Organic Search;Email;Display;Social Media;Social Media;Email;Paid Search,7,0,0.0
9049,Direct,1,0,0.0
9050,Email;Social Media;Paid Search,3,1,33.5
9051,Direct,1,0,0.0
9052,Paid Search;Direct,2,0,0.0
9053,Organic Search;Paid Search;Organic Search,3,0,0.0
9054,Social Media,1,0,0.0
9055,Paid Search;Display;Social Media,3,0,0.0
9056,Display;Organic Search;Organic Search,3,0,0.0
9057,Organic Search;Paid Search,2,0,0.0
9058,Paid Search,1,1,38.67
9059,Direct;Direct;Social Media;Social Media;Direct,5,0,0.0
9060,Display;Organic Search,2,0,0.0
9061,Email;Direct;Direct,3,1,45.68
9062,Direct,1,0,0.0
9063,Social Media;Direct;Email;Social Media,4,1,65.31
9064,Paid Search;Paid Search;Organic Search;Direct,4,0,0.0
9065,Organic Search;Email;Organic Search,3,0,0.0
9066,Email,1,0,0.0
9067,Social Media;Display;Direct,3,0,0.0
9068,Direct,1,0,0.0
9069,Paid Search,1,0,0.0
9070,Social Media,1,1,12.15
9071,Organic Search;Paid Search,2,0,0.0
9072,Display;Email;Social Media;Direct;Direct,5,1,24.17
9073,Paid Search;Organic Search,2,0,0.0
9074,Organic Search;Paid Search,2,0,0.0
9075,Paid Search;Direct;Social Media;Email;Paid Search,5,0,0.0
9076,Direct;Paid Search;Organic Search,3,0,0.0
9077,Display,1,0,0.0
9078,Organic Search;Display;Email;Organic Search;Email;Social Media;Email;Paid Search,8,1,41.64
9079,Social Media;Social Media;Display;Paid Search;Paid Search,5,1,3.84
9080,Organic Search,1,0,0.0
9081,Social Media,1,0,0.0
9082,Paid Search,1,0,0.0
9083,Social Media;Paid Search;Organic Search,3,0,0.0
9084,Email;Paid Search,2,0,0.0
9085,Social Media;Display;Paid Search,3,0,0.0
9086,Organic Search;Direct,2,0,0.0
9087,Organic Search;Organic Search,2,1,28.69
9088,Direct,1,0,0.0
9089,Direct,1,0,0.0
9090,Organic Search;Direct,2,0,0.0
9091,Direct;Social Media;Email;Paid Search,4,0,0.0
9092,Paid Search;Paid Search;Paid Search,3,0,0.0
9093,Email,1,1,16.84
9094,Organic Search,1,0,0.0
9095,Organic Search;Social Media;Direct;Email;Email;Organic Search;Organic Search;Direct,8,0,0.0
9096,Direct,1,0,0.0
9097,Organic Search;Direct,2,0,0.0
9098,Organic Search;Organic Search,2,1,79.64
9099,Social Media;Social Media;Email;Display;Display,5,0,0.0
9100,Organic Search;Display;Organic Search;Organic Search,4,0,0.0
9101,Paid Search,1,0,0.0
9102,Organic Search,1,0,0.0
9103,Direct,1,0,0.0
9104,Social Media;Social Media;Paid Search,3,0,0.0
9105,Organic Search,1,0,0.0
9106,Paid Search;Direct,2,1,61.53
9107,Paid Search,1,0,0.0
9108,Paid Search,1,0,0.0
9109,Social Media,1,0,0.0
9110,Social Media;Organic Search,2,0,0.0
9111,Paid Search;Display;Social Media;Paid Search;Email;Paid Search,6,0,0.0
9112,Organic Search;Paid Search,2,0,0.0
9113,Organic Search,1,0,0.0
9114,Direct,1,0,0.0
9115,Direct,1,0,0.0
9116,Organic Search;Social Media;Display;Email,4,0,0.0
9117,Organic Search;Organic Search;Direct,3,1,46.31
9118,Organic Search,1,1,50.59
9119,Social Media,1,0,0.0
9120,Organic Search;Email;Direct,3,0,0.0
9121,Organic Search;Direct,2,0,0.0
9122,Organic Search;Social Media;Social Media;Social Media;Social Media;Email;Direct;Paid Search,8,1,47.73
9123,Email,1,0,0.0
9124,Direct;Display;Display;Email;Email,5,0,0.0
9125,Paid Search;Social Media;Organic Search;Social Media;Organic Search;Social Media;Organic Search;Display;Social Media;Display;Paid Search,11,0,0.0
9126,Social Media;Direct,2,1,91.0
9127,Direct;Social Media;Display;Paid Search;Email;Social Media;Email;Email;Organic Search,9,0,0.0
9128,Social Media;Paid Search,2,0,0.0
9129,Organic Search,1,0,0.0
9130,Paid Search;Social Media,2,0,0.0
9131,Email,1,0,0.0
9132,Display;Paid Search,2,0,0.0
9133,Paid Search,1,0,0.0
9134,Direct;Paid Search,2,0,0.0
9135,Organic Search;Email;Organic Search;Display;Social Media;Paid Search,6,0,0.0
9136,Organic Search,1,0,0.0
9137,Organic Search,1,0,0.0
9138,Paid Search,1,0,0.0
9139,Direct;Social Media;Paid Search,3,0,0.0
9140,Paid Search;Display;Direct;Social Media,4,0,0.0
9141,Paid Search;Direct,2,0,0.0
9142,Social Media,1,0,0.0
9143,Organic Search,1,0,0.0
9144,Organic Search;Paid Search,2,1,29.89
9145,Paid Search;Email,2,0,0.0
9146,Organic Search;Paid Search,2,0,0.0
9147,Organic Search,1,0,0.0
9148,Email;Social Media;Organic Search;Direct,4,1,53.4
9149,Social Media;Direct,2,1,30.9
9150,Paid Search;Organic Search,2,0,0.0
9151,Display;Paid Search;Direct,3,0,0.0
9152,Direct,1,0,0.0
9153,Paid Search,1,0,0.0
9154,Social Media;Direct,2,1,17.94
9155,Organic Search;Direct;Email;Display;Direct,5,0,0.0
9156,Organic Search,1,0,0.0
9157,Social Media;Direct,2,0,0.0
9158,Paid Search;Email;Email;Display;Email;Social Media;Social Media;Paid Search,8,0,0.0
9159,Direct;Social Media;Display;Social Media;Email;Display;Email;Email;Organic Search;Display;Email;Direct,12,0,0.0
9160,Display,1,0,0.0
9161,Paid Search;Organic Search;Social Media;Paid Search;Email;Display;Direct,7,0,0.0
9162,Organic Search;Paid Search;Display;Direct,4,0,0.0
9163,Organic Search;Email;Email;Display;Direct,5,0,0.0
9164,Organic Search;Direct;Display;Display;Direct;Paid Search,6,0,0.0
9165,Display;Organic Search;Social Media;Direct,4,0,0.0
9166,Direct;Paid Search,2,0,0.0
9167,Social Media;Social Media;Paid Search,3,0,0.0
9168,Organic Search;Social Media;Organic Search,3,0,0.0
9169,Social Media;Display;Social Media,3,0,0.0
9170,Paid Search,1,0,0.0
9171,Organic Search;Paid Search,2,0,0.0
9172,Organic Search;Display;Display;Social Media;Direct,5,0,0.0
9173,Organic Search;Paid Search,2,0,0.0
9174,Social Media,1,0,0.0
9175,Organic Search,1,0,0.0
9176,Paid Search;Paid Search;Paid Search,3,0,0.0
9177,Organic Search;Organic Search;Email;Social Media;Display,5,0,0.0
9178,Display,1,0,0.0
9179,Paid Search;Paid Search;Email;Organic Search,4,0,0.0
9180,Paid Search,1,0,0.0
9181,Organic Search,1,0,0.0
9182,Direct,1,0,0.0
9183,Social Media;Organic Search;Direct;Direct,4,0,0.0
9184,Organic Search;Direct,2,0,0.0
9185,Organic Search;Paid Search,2,0,0.0
9186,Display;Email;Paid Search;Social Media;Social Media;Direct,6,0,0.0
9187,Organic Search,1,0,0.0
9188,Organic Search;Direct,2,0,0.0
9189,Organic Search;Paid Search;Paid Search,3,1,89.54
9190,Organic Search;Display;Organic Search;Social Media;Social Media;Organic Search,6,0,0.0
9191,Organic Search,1,0,0.0
9192,Direct,1,0,0.0
9193,Social Media,1,0,0.0
9194,Social Media;Email;Social Media;Paid Search,4,0,0.0
9195,Organic Search,1,0,0.0
9196,Organic Search;Email;Email;Organic Search,4,0,0.0
9197,Direct,1,1,24.88
9198,Social Media,1,0,0.0
9199,Direct,1,1,101.94
9200,Organic Search;Direct;Display;Social Media;Organic Search;Paid Search,6,0,0.0
9201,Direct;Display;Direct,3,0,0.0
9202,Organic Search;Email;Paid Search;Display;Email;Social Media;Display;Paid Search,8,0,0.0
9203,Organic Search;Direct,2,0,0.0
9204,Paid Search,1,0,0.0
9205,Social Media,1,0,0.0
9206,Organic Search;Organic Search;Social Media;Display;Social Media;Paid Search,6,0,0.0
9207,Email;Display;Paid Search,3,1,82.02
9208,Paid Search;Direct,2,0,0.0
9209,Organic Search;Email;Direct,3,1,115.63
9210,Social Media;Social Media;Display;Paid Search;Display;Email,6,1,84.8
9211,Social Media;Social Media;Direct;Paid Search,4,1,56.24
9212,Paid Search;Paid Search,2,0,0.0
9213,Paid Search;Direct,2,0,0.0
9214,Direct,1,1,19.58
9215,Direct,1,0,0.0
9216,Organic Search;Display;Display;Social Media;Direct,5,0,0.0
9217,Email;Display;Paid Search;Paid Search;Email;Display;Display,7,1,78.15
9218,Organic Search;Organic Search,2,0,0.0
9219,Direct;Email;Social Media;Paid Search,4,1,21.76
9220,Direct;Paid Search;Paid Search,3,1,20.1
9221,Direct,1,0,0.0
9222,Display;Organic Search;Paid Search;Social Media,4,0,0.0
9223,Social Media,1,0,0.0
9224,Social Media,1,0,0.0
9225,Paid Search,1,0,0.0
9226,Display;Organic Search,2,0,0.0
9227,Email,1,0,0.0
9228,Organic Search,1,0,0.0
9229,Direct,1,0,0.0
9230,Paid Search;Email,2,0,0.0
9231,Organic Search;Direct,2,0,0.0
9232,Paid Search,1,0,0.0
9233,Display,1,0,0.0
9234,Organic Search;Email;Display,3,0,0.0
9235,Organic Search,1,1,30.69
9236,Email,1,0,0.0
9237,Direct,1,0,0.0
9238,Display;Organic Search;Direct,3,1,38.81
9239,Organic Search;Organic Search;Display;Paid Search;Social Media;Paid Search;Paid Search;Social Media;Email;Organic Search;Paid Search,11,0,0.0
9240,Social Media;Email;Email;Social Media;Display,5,0,0.0
9241,Direct,1,0,0.0
9242,Paid Search;Direct;Display;Organic Search,4,0,0.0
9243,Social Media;Social Media;Direct,3,0,0.0
9244,Display;Paid Search;Organic Search;Direct;Social Media;Paid Search;Organic Search,7,0,0.0
9245,Organic Search;Display;Organic Search;Display;Display;Direct,6,1,96.54
9246,Organic Search;Email;Paid Search;Paid Search,4,0,0.0
9247,Direct;Display;Direct,3,0,0.0
9248,Paid Search;Email,2,0,0.0
9249,Direct;Email,2,1,29.34
9250,Paid Search,1,0,0.0
9251,Organic Search;Organic Search,2,0,0.0
9252,Social Media;Direct,2,0,0.0
9253,Paid Search;Display;Paid Search,3,0,0.0
9254,Social Media;Direct,2,1,35.17
9255,Organic Search;Social Media,2,0,0.0
9256,Direct;Direct,2,0,0.0
9257,Organic Search;Social Media;Paid Search;Paid Search,4,0,0.0
9258,Organic Search;Direct;Display;Social Media;Organic Search;Paid Search;Direct;Direct,8,1,9.46
9259,Paid Search,1,0,0.0
9260,Organic Search;Display;Display;Direct;Email,5,0,0.0
9261,Organic Search;Organic Search;Display;Social Media;Organic Search;Direct;Social Media;Paid Search;Social Media;Direct;Email;Paid Search,12,1,68.07
9262,Social Media;Social Media;Social Media;Social Media;Paid Search;Paid Search,6,0,0.0
9263,Social Media;Email;Social Media;Display;Direct,5,1,77.47
9264,Paid Search,1,0,0.0
9265,Organic Search,1,0,0.0
9266,Paid Search;Organic Search,2,0,0.0
9267,Organic Search;Organic Search,2,0,0.0
9268,Direct;Direct,2,1,43.29
9269,Direct,1,0,0.0
9270,Organic Search,1,0,0.0
9271,Direct;Social Media;Email;Paid Search,4,0,0.0
9272,Direct,1,1,42.35
9273,Organic Search;Display;Social Media;Direct;Paid Search;Email;Paid Search,7,0,0.0
9274,Organic Search;Direct,2,0,0.0
9275,Organic Search;Paid Search,2,0,0.0
9276,Direct;Paid Search;Organic Search;Organic Search;Email;Direct,6,1,9.64
9277,Social Media;Email;Email;Display,4,0,0.0
9278,Paid Search,1,0,0.0
9279,Direct,1,1,72.12
9280,Display,1,0,0.0
9281,Paid Search,1,0,0.0
9282,Organic Search;Organic Search;Direct,3,0,0.0
9283,Paid Search;Email;Direct;Organic Search;Email,5,0,0.0
9284,Direct;Organic Search;Direct,3,0,0.0
9285,Social Media,1,1,16.87
9286,Paid Search,1,1,37.6
9287,Organic Search;Social Media;Paid Search,3,0,0.0
9288,Organic Search;Organic Search;Email;Organic Search;Social Media;Social Media,6,0,0.0
9289,Paid Search;Paid Search,2,0,0.0
9290,Paid Search,1,0,0.0
9291,Paid Search;Social Media;Direct,3,1,10.95
9292,Email;Email,2,0,0.0
9293,Email,1,0,0.0
9294,Email;Direct,2,0,0.0
9295,Organic Search,1,0,0.0
9296,Social Media;Paid Search,2,0,0.0
9297,Display;Display;Organic Search,3,0,0.0
9298,Organic Search;Paid Search;Social Media,3,0,0.0
9299,Direct,1,0,0.0
9300,Organic Search;Display;Organic Search;Paid Search,4,0,0.0
9301,Display;Organic Search,2,0,0.0
9302,Paid Search;Organic Search,2,1,107.77
9303,Paid Search;Social Media;Display;Display;Direct;Email;Display;Direct;Direct,9,0,0.0
9304,Organic Search,1,0,0.0
9305,Social Media,1,0,0.0
9306,Organic Search;Social Media;Paid Search,3,0,0.0
9307,Paid Search;Organic Search;Organic Search,3,0,0.0
9308,Display;Social Media;Social Media;Display;Paid Search,5,0,0.0
9309,Direct,1,0,0.0
9310,Direct;Paid Search,2,0,0.0
9311,Direct;Display;Social Media;Paid Search,4,0,0.0
9312,Paid Search,1,0,0.0
9313,Organic Search;Email;Email;Email;Display;Display;Social Media,7,0,0.0
9314,Email,1,0,0.0
9315,Direct;Email;Email;Display;Paid Search;Display;Display;Paid Search,8,1,24.85
9316,Social Media;Paid Search,2,0,0.0
9317,Display;Paid Search;Email;Direct,4,0,0.0
9318,Organic Search,1,0,0.0
9319,Organic Search,1,0,0.0
9320,Paid Search;Paid Search;Organic Search;Display;Display;Email;Email;Organic Search,8,0,0.0
9321,Direct;Email;Direct,3,1,42.5
9322,Organic Search;Paid Search,2,1,45.97
9323,Paid Search;Organic Search,2,0,0.0
9324,Social Media;Display;Paid Search,3,0,0.0
9325,Organic Search;Display,2,0,0.0
9326,Social Media;Display;Organic Search;Organic Search,4,0,0.0
9327,Paid Search;Social Media;Organic Search;Email;Display;Organic Search;Paid Search,7,0,0.0
9328,Organic Search;Organic Search;Direct,3,1,27.79
9329,Direct;Email;Email;Display,4,0,0.0
9330,Email;Paid Search;Organic Search;Display;Direct;Organic Search,6,0,0.0
9331,Social Media;Social Media;Social Media,3,1,34.52
9332,Organic Search;Paid Search;Direct,3,0,0.0
9333,Display;Display;Organic Search;Display,4,0,0.0
9334,Organic Search;Email,2,0,0.0
9335,Organic Search;Paid Search;Direct;Display;Paid Search,5,0,0.0
9336,Direct;Paid Search;Organic Search;Paid Search,4,0,0.0
9337,Social Media;Display;Social Media,3,0,0.0
9338,Organic Search;Direct,2,1,11.64
9339,Organic Search;Direct,2,0,0.0
9340,Paid Search;Social Media;Email;Social Media;Paid Search;Direct;Direct;Social Media;Display;Display;Paid Search;Organic Search,12,0,0.0
9341,Direct;Paid Search,2,0,0.0
9342,Direct;Social Media;Direct,3,0,0.0
9343,Social Media;Organic Search,2,0,0.0
9344,Organic Search;Display,2,0,0.0
9345,Paid Search;Direct,2,1,52.05
9346,Display;Direct,2,0,0.0
9347,Social Media;Display;Social Media;Email;Display;Social Media,6,0,0.0
9348,Direct,1,0,0.0
9349,Social Media;Social Media;Direct,3,0,0.0
9350,Organic Search;Display,2,0,0.0
9351,Organic Search;Paid Search,2,0,0.0
9352,Social Media,1,0,0.0
9353,Organic Search;Direct;Social Media,3,0,0.0
9354,Social Media,1,0,0.0
9355,Social Media,1,0,0.0
9356,Direct;Social Media,2,0,0.0
9357,Direct,1,0,0.0
9358,Email,1,0,0.0
9359,Paid Search,1,0,0.0
9360,Social Media;Display,2,0,0.0
9361,Paid Search;Organic Search;Social Media;Email;Email;Organic Search,6,0,0.0
9362,Direct,1,0,0.0
9363,Display;Display;Paid Search;Direct,4,0,0.0
9364,Email;Email,2,0,0.0
9365,Email;Direct,2,0,0.0
9366,Organic Search;Direct,2,0,0.0
9367,Direct,1,0,0.0
9368,Direct;Social Media;Organic Search;Social Media;Display;Paid Search,6,1,52.41
9369,Email;Paid Search,2,0,0.0
9370,Organic Search,1,0,0.0
9371,Direct,1,0,0.0
9372,Organic Search;Paid Search,2,1,15.42
9373,Display;Email;Display;Email;Social Media;Social Media;Email;Organic Search;Paid Search,9,0,0.0
